"","State","Lake.Name","Scientific.Name","Common.Name","Family","Niche","Analyte","Amount","Unit.1","Unit.2"
"557","MI","Lake Michigan","Sander vitreus","Walleye","Percidae","P","Perfluorodecanoate (PFDA)",0.8,"ng/g","ppb"
"558","MI","Lake Michigan","Sander vitreus","Walleye","Percidae","P","Perfluoroundecanoate (PFUnA)",1.3,"ng/g","ppb"
"559","MI","Lake Michigan","Sander vitreus","Walleye","Percidae","P","Perfluorododecanoate (PFDoA)",0.48,"ng/g","ppb"
"560","MI","Lake Michigan","Sander vitreus","Walleye","Percidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"561","MI","Lake Michigan","Sander vitreus","Walleye","Percidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"562","MI","Lake Michigan","Sander vitreus","Walleye","Percidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"563","MI","Lake Michigan","Sander vitreus","Walleye","Percidae","P","Perfluorohexanoate (PFHxA)",0.07,"ng/g","ppb"
"564","MI","Lake Michigan","Sander vitreus","Walleye","Percidae","P","Perfluorohexane sulfonate (PFHxS)",0.35,"ng/g","ppb"
"565","MI","Lake Michigan","Sander vitreus","Walleye","Percidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"566","MI","Lake Michigan","Sander vitreus","Walleye","Percidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"567","MI","Lake Michigan","Sander vitreus","Walleye","Percidae","P","Perfluorooctanesulfonate (PFOS)",12,"ng/g","ppb"
"568","MI","Lake Michigan","Sander vitreus","Walleye","Percidae","P","Perfluorooctane sulfonamide (PFOSA)",2.2,"ng/g","ppb"
"569","MI","Lake Michigan","Sander vitreus","Walleye","Percidae","P","Perfluorononanoate (PFNA)",0.24,"ng/g","ppb"
"570","MI","Lake Michigan","Sander vitreus","Walleye","Percidae","P","Perfluorodecanoate (PFDA)",0.6,"ng/g","ppb"
"571","MI","Lake Michigan","Sander vitreus","Walleye","Percidae","P","Perfluoroundecanoate (PFUnA)",0.8,"ng/g","ppb"
"572","MI","Lake Michigan","Sander vitreus","Walleye","Percidae","P","Perfluorododecanoate (PFDoA)",0.25,"ng/g","ppb"
"573","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"574","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"575","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"576","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"577","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"578","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"579","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"580","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",22,"ng/g","ppb"
"581","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",0.25,"ng/g","ppb"
"582","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorononanoate (PFNA)",0.34,"ng/g","ppb"
"583","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorodecanoate (PFDA)",0.61,"ng/g","ppb"
"584","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluoroundecanoate (PFUnA)",0.71,"ng/g","ppb"
"585","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorododecanoate (PFDoA)",0.25,"ng/g","ppb"
"586","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"587","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"588","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluoropentanoate (PFPeA)",0.81,"ng/g","ppb"
"589","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"590","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"591","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluoroheptanoate (PFHpA)",1,"ng/g","ppb"
"592","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"593","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",65,"ng/g","ppb"
"594","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb"
"595","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorononanoate (PFNA)",NA,"ng/g","ppb"
"596","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorodecanoate (PFDA)",0.76,"ng/g","ppb"
"597","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluoroundecanoate (PFUnA)",0.89,"ng/g","ppb"
"598","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorododecanoate (PFDoA)",NA,"ng/g","ppb"
"599","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"600","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"601","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"602","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"603","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"604","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"605","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"606","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",25,"ng/g","ppb"
"607","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",0.09,"ng/g","ppb"
"608","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorononanoate (PFNA)",0.44,"ng/g","ppb"
"609","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorodecanoate (PFDA)",0.58,"ng/g","ppb"
"610","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluoroundecanoate (PFUnA)",0.59,"ng/g","ppb"
"611","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorododecanoate (PFDoA)",0.21,"ng/g","ppb"
"612","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"613","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"614","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"615","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"616","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"617","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"618","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"619","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",26,"ng/g","ppb"
"620","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",0.26,"ng/g","ppb"
"621","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorononanoate (PFNA)",0.45,"ng/g","ppb"
"622","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorodecanoate (PFDA)",0.57,"ng/g","ppb"
"623","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluoroundecanoate (PFUnA)",0.65,"ng/g","ppb"
"624","MI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorododecanoate (PFDoA)",0.21,"ng/g","ppb"
"625","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"626","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"627","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"628","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"629","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"630","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"631","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"632","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Perfluorooctanesulfonate (PFOS)",23,"ng/g","ppb"
"633","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb"
"634","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Perfluorononanoate (PFNA)",0.55,"ng/g","ppb"
"635","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Perfluorodecanoate (PFDA)",1.4,"ng/g","ppb"
"636","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Perfluoroundecanoate (PFUnA)",2.1,"ng/g","ppb"
"637","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Perfluorododecanoate (PFDoA)",0.66,"ng/g","ppb"
"638","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"639","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"640","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"641","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"642","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"643","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"644","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"645","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",9.7,"ng/g","ppb"
"646","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb"
"647","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorononanoate (PFNA)",1.3,"ng/g","ppb"
"648","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorodecanoate (PFDA)",1.2,"ng/g","ppb"
"649","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroundecanoate (PFUnA)",1.7,"ng/g","ppb"
"650","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorododecanoate (PFDoA)",0.48,"ng/g","ppb"
"651","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutanoate (PFBA)",1.1,"ng/g","ppb"
"652","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"653","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoropentanoate (PFPeA)",3,"ng/g","ppb"
"654","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"655","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",1.4,"ng/g","ppb"
"656","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"657","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanoate (PFOA)",0.22,"ng/g","ppb"
"658","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",12,"ng/g","ppb"
"659","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb"
"660","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorononanoate (PFNA)",0.2,"ng/g","ppb"
"661","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorodecanoate (PFDA)",0.25,"ng/g","ppb"
"662","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroundecanoate (PFUnA)",0.27,"ng/g","ppb"
"663","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorododecanoate (PFDoA)",NA,"ng/g","ppb"
"664","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"665","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"666","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"667","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"668","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",0.71,"ng/g","ppb"
"669","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"670","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"671","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",35,"ng/g","ppb"
"672","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",0.21,"ng/g","ppb"
"673","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorononanoate (PFNA)",9.1,"ng/g","ppb"
"674","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorodecanoate (PFDA)",3.5,"ng/g","ppb"
"675","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroundecanoate (PFUnA)",6.8,"ng/g","ppb"
"676","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorododecanoate (PFDoA)",1.2,"ng/g","ppb"
"677","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutanoate (PFBA)",1,"ng/g","ppb"
"678","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"679","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoropentanoate (PFPeA)",1.5,"ng/g","ppb"
"680","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"681","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",0.64,"ng/g","ppb"
"682","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"683","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"684","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",12,"ng/g","ppb"
"685","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb"
"686","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorononanoate (PFNA)",0.99,"ng/g","ppb"
"687","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorodecanoate (PFDA)",0.79,"ng/g","ppb"
"688","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroundecanoate (PFUnA)",0.97,"ng/g","ppb"
"689","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorododecanoate (PFDoA)",0.13,"ng/g","ppb"
"690","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"691","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"692","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"693","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"694","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"695","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"696","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"697","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluorooctanesulfonate (PFOS)",25,"ng/g","ppb"
"698","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluorooctane sulfonamide (PFOSA)",0.12,"ng/g","ppb"
"699","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluorononanoate (PFNA)",1.2,"ng/g","ppb"
"700","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluorodecanoate (PFDA)",2.6,"ng/g","ppb"
"701","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluoroundecanoate (PFUnA)",3.6,"ng/g","ppb"
"702","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Perfluorododecanoate (PFDoA)",0.68,"ng/g","ppb"
"703","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"704","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"705","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoropentanoate (PFPeA)",0.48,"ng/g","ppb"
"706","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"707","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",0.2,"ng/g","ppb"
"708","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"709","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"710","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",17,"ng/g","ppb"
"711","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",0.22,"ng/g","ppb"
"712","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorononanoate (PFNA)",1.9,"ng/g","ppb"
"713","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorodecanoate (PFDA)",1.2,"ng/g","ppb"
"714","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroundecanoate (PFUnA)",2.2,"ng/g","ppb"
"715","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorododecanoate (PFDoA)",0.43,"ng/g","ppb"
"716","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutanoate (PFBA)",0.24,"ng/g","ppb"
"717","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"718","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoropentanoate (PFPeA)",1.7,"ng/g","ppb"
"719","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"720","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",0.95,"ng/g","ppb"
