"","State","Lake","Scientific.Name","Common.Name","Family","Niche","Analyte","Amount","Unit.1","Unit.2","Year"
"2949","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Eicosenoic acid",360.47,"ug/g","ppm",2015
"2950","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Eicosadienoic acid",402.71,"ug/g","ppm",2015
"2951","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Eicosatrienoic acid",500.88,"ug/g","ppm",2015
"2952","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Dihomo-gamma-linolenic acid",199.79,"ug/g","ppm",2015
"2953","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Arachidonic acid",1668.39,"ug/g","ppm",2015
"2954","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Eicosapentaenoic acid",3492.5,"ug/g","ppm",2015
"2955","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Heneicosanoic acid",28.75,"ug/g","ppm",2015
"2956","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Behenic acid",11.59,"ug/g","ppm",2015
"2957","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Erucic acid",56.27,"ug/g","ppm",2015
"2958","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Cetoleic acid",NA,"ug/g","ppm",2015
"2959","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","13,16-Docosadienoic acid",NA,"ug/g","ppm",2015
"2960","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Docosapentaenoic acid",1352.59,"ug/g","ppm",2015
"2961","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Docosahexaenoic acid",9506.6,"ug/g","ppm",2015
"2962","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Tricosanoic acid",NA,"ug/g","ppm",2015
"2963","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Lignoceric acid",36,"ug/g","ppm",2015
"2964","MN","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Nervonic acid",176.61,"ug/g","ppm",2015
"2965","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Decanoic acid",NA,"ug/g","ppm",2015
"2966","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Undecanoic acid",NA,"ug/g","ppm",2015
"2967","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Dodecanoic acid",NA,"ug/g","ppm",2015
"2968","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Tridecanoic acid",NA,"ug/g","ppm",2015
"2969","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Myristic acid",570.16,"ug/g","ppm",2015
"2970","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Myristoleic acid",50.62,"ug/g","ppm",2015
"2971","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Pentadecanoic acid",62.28,"ug/g","ppm",2015
"2972","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","cis-10-Pentadecenoic acid",NA,"ug/g","ppm",2015
"2973","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Palmitic acid",2432.88,"ug/g","ppm",2015
"2974","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","cis-7-Hexadecenoic acid",1418.59,"ug/g","ppm",2015
"2975","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Heptadecanoic acid",70.15,"ug/g","ppm",2015
"2976","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","cis-10-Heptadecenoic acid",NA,"ug/g","ppm",2015
"2977","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Stearic acid",372.53,"ug/g","ppm",2015
"2978","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Oleic acid",2490.01,"ug/g","ppm",2015
"2979","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Elaidic acid",NA,"ug/g","ppm",2015
"2980","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","cis-Vaccenic acid",489.61,"ug/g","ppm",2015
"2981","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Linoleic acid",669.75,"ug/g","ppm",2015
"2982","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Linolelaidic acid",NA,"ug/g","ppm",2015
"2983","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Linolenic acid",431.5,"ug/g","ppm",2015
"2984","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","gamma-Linolenic acid",42.27,"ug/g","ppm",2015
"2985","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Octadecatetraenoic acid",NA,"ug/g","ppm",2015
"2986","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Arachidic acid",17.59,"ug/g","ppm",2015
"2987","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Eicosenoic acid",NA,"ug/g","ppm",2015
"2988","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Eicosadienoic acid",96.09,"ug/g","ppm",2015
"2989","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Eicosatrienoic acid",NA,"ug/g","ppm",2015
"2990","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Dihomo-gamma-linolenic acid",36.24,"ug/g","ppm",2015
"2991","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Arachidonic acid",712.4,"ug/g","ppm",2015
"2992","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Eicosapentaenoic acid",1014,"ug/g","ppm",2015
"2993","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Heneicosanoic acid",NA,"ug/g","ppm",2015
"2994","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Behenic acid",NA,"ug/g","ppm",2015
"2995","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Erucic acid",NA,"ug/g","ppm",2015
"2996","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Cetoleic acid",NA,"ug/g","ppm",2015
"2997","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","13,16-Docosadienoic acid",NA,"ug/g","ppm",2015
"2998","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Docosapentaenoic acid",316.46,"ug/g","ppm",2015
"2999","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Docosahexaenoic acid",2657.04,"ug/g","ppm",2015
"3000","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Tricosanoic acid",209.68,"ug/g","ppm",2015
"3001","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Lignoceric acid",9.23,"ug/g","ppm",2015
"3002","MN","Lake Superior","Sander vitreus","Walleye","Percidae","P","Nervonic acid",NA,"ug/g","ppm",2015
"3003","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Decanoic acid",NA,"ug/g","ppm",2015
"3004","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Undecanoic acid",NA,"ug/g","ppm",2015
"3005","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Dodecanoic acid",NA,"ug/g","ppm",2015
"3006","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Tridecanoic acid",NA,"ug/g","ppm",2015
"3007","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Myristic acid",842.51,"ug/g","ppm",2015
"3008","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Myristoleic acid",45.99,"ug/g","ppm",2015
"3009","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Pentadecanoic acid",44.96,"ug/g","ppm",2015
"3010","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","cis-10-Pentadecenoic acid",NA,"ug/g","ppm",2015
"3011","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Palmitic acid",3856.72,"ug/g","ppm",2015
"3012","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","cis-7-Hexadecenoic acid",3781.47,"ug/g","ppm",2015
"3013","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Heptadecanoic acid",49.96,"ug/g","ppm",2015
"3014","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","cis-10-Heptadecenoic acid",NA,"ug/g","ppm",2015
"3015","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Stearic acid",847.51,"ug/g","ppm",2015
"3016","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Oleic acid",3251.21,"ug/g","ppm",2015
"3017","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Elaidic acid",NA,"ug/g","ppm",2015
"3018","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","cis-Vaccenic acid",1449.67,"ug/g","ppm",2015
"3019","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Linoleic acid",1115.42,"ug/g","ppm",2015
"3020","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Linolelaidic acid",145.91,"ug/g","ppm",2015
"3021","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Linolenic acid",775.35,"ug/g","ppm",2015
"3022","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","gamma-Linolenic acid",194.78,"ug/g","ppm",2015
"3023","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Octadecatetraenoic acid",312.73,"ug/g","ppm",2015
"3024","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Arachidic acid",45.1,"ug/g","ppm",2015
"3025","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Eicosenoic acid",NA,"ug/g","ppm",2015
"3026","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Eicosadienoic acid",129.6,"ug/g","ppm",2015
"3027","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Eicosatrienoic acid",NA,"ug/g","ppm",2015
"3028","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Dihomo-gamma-linolenic acid",167.84,"ug/g","ppm",2015
"3029","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Arachidonic acid",603.94,"ug/g","ppm",2015
"3030","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Eicosapentaenoic acid",2508,"ug/g","ppm",2015
"3031","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Heneicosanoic acid",87.38,"ug/g","ppm",2015
"3032","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Behenic acid",12.82,"ug/g","ppm",2015
"3033","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Erucic acid",17.89,"ug/g","ppm",2015
"3034","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Cetoleic acid",NA,"ug/g","ppm",2015
"3035","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","13,16-Docosadienoic acid",NA,"ug/g","ppm",2015
"3036","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Docosapentaenoic acid",794.88,"ug/g","ppm",2015
"3037","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Docosahexaenoic acid",3480.25,"ug/g","ppm",2015
"3038","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Tricosanoic acid",NA,"ug/g","ppm",2015
"3039","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Lignoceric acid",15.42,"ug/g","ppm",2015
"3040","MN","Lake Superior","Coregonus clupeaformis","Lake whitefish","Salmonidae","BD","Nervonic acid",NA,"ug/g","ppm",2015
"3041","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Decanoic acid",NA,"ug/g","ppm",2015
"3042","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Undecanoic acid",NA,"ug/g","ppm",2015
"3043","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Dodecanoic acid",NA,"ug/g","ppm",2015
"3044","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Tridecanoic acid",NA,"ug/g","ppm",2015
"3045","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Myristic acid",NA,"ug/g","ppm",2015
"3046","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Myristoleic acid",NA,"ug/g","ppm",2015
"3047","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Pentadecanoic acid",NA,"ug/g","ppm",2015
"3048","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","cis-10-Pentadecenoic acid",NA,"ug/g","ppm",2015
"3049","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Palmitic acid",1032.57,"ug/g","ppm",2015
"3050","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","cis-7-Hexadecenoic acid",528.8,"ug/g","ppm",2015
"3051","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Heptadecanoic acid",39.19,"ug/g","ppm",2015
"3052","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","cis-10-Heptadecenoic acid",NA,"ug/g","ppm",2015
"3053","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Stearic acid",314.4,"ug/g","ppm",2015
"3054","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Oleic acid",1119.05,"ug/g","ppm",2015
"3055","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Elaidic acid",NA,"ug/g","ppm",2015
"3056","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","cis-Vaccenic acid",286,"ug/g","ppm",2015
"3057","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Linoleic acid",113.83,"ug/g","ppm",2015
"3058","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Linolelaidic acid",NA,"ug/g","ppm",2015
"3059","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Linolenic acid",NA,"ug/g","ppm",2015
"3060","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","gamma-Linolenic acid",NA,"ug/g","ppm",2015
"3061","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Octadecatetraenoic acid",NA,"ug/g","ppm",2015
"3062","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Arachidic acid",13.78,"ug/g","ppm",2015
"3063","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Eicosenoic acid",NA,"ug/g","ppm",2015
"3064","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Eicosadienoic acid",22.44,"ug/g","ppm",2015
"3065","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Eicosatrienoic acid",NA,"ug/g","ppm",2015
"3066","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Dihomo-gamma-linolenic acid",NA,"ug/g","ppm",2015
"3067","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Arachidonic acid",694.37,"ug/g","ppm",2015
"3068","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Eicosapentaenoic acid",223.2,"ug/g","ppm",2015
"3069","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Heneicosanoic acid",NA,"ug/g","ppm",2015
"3070","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Behenic acid",NA,"ug/g","ppm",2015
"3071","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Erucic acid",NA,"ug/g","ppm",2015
"3072","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Cetoleic acid",NA,"ug/g","ppm",2015
"3073","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","13,16-Docosadienoic acid",NA,"ug/g","ppm",2015
"3074","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Docosapentaenoic acid",336.13,"ug/g","ppm",2015
"3075","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Docosahexaenoic acid",1644.1,"ug/g","ppm",2015
"3076","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Tricosanoic acid",NA,"ug/g","ppm",2015
"3077","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Lignoceric acid",6.86,"ug/g","ppm",2015
"3078","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Nervonic acid",NA,"ug/g","ppm",2015
"3079","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Decanoic acid",NA,"ug/g","ppm",2015
"3080","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Undecanoic acid",NA,"ug/g","ppm",2015
"3081","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Dodecanoic acid",NA,"ug/g","ppm",2015
"3082","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Tridecanoic acid",NA,"ug/g","ppm",2015
"3083","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Myristic acid",322.4,"ug/g","ppm",2015
"3084","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Myristoleic acid",25.5,"ug/g","ppm",2015
"3085","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Pentadecanoic acid",43.95,"ug/g","ppm",2015
"3086","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","cis-10-Pentadecenoic acid",NA,"ug/g","ppm",2015
"3087","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Palmitic acid",2232.3,"ug/g","ppm",2015
"3088","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","cis-7-Hexadecenoic acid",2391.45,"ug/g","ppm",2015
"3089","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Heptadecanoic acid",77.08,"ug/g","ppm",2015
"3090","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","cis-10-Heptadecenoic acid",NA,"ug/g","ppm",2015
"3091","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Stearic acid",487.69,"ug/g","ppm",2015
"3092","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Oleic acid",4412.19,"ug/g","ppm",2015
"3093","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Elaidic acid",NA,"ug/g","ppm",2015
"3094","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","cis-Vaccenic acid",774.98,"ug/g","ppm",2015
"3095","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Linoleic acid",445.73,"ug/g","ppm",2015
"3096","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Linolelaidic acid",NA,"ug/g","ppm",2015
"3097","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Linolenic acid",331.05,"ug/g","ppm",2015
"3098","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","gamma-Linolenic acid",27.81,"ug/g","ppm",2015
"3099","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Octadecatetraenoic acid",NA,"ug/g","ppm",2015
"3100","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Arachidic acid",23.64,"ug/g","ppm",2015
"3101","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Eicosenoic acid",NA,"ug/g","ppm",2015
"3102","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Eicosadienoic acid",50.68,"ug/g","ppm",2015
"3103","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Eicosatrienoic acid",NA,"ug/g","ppm",2015
"3104","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Dihomo-gamma-linolenic acid",41.39,"ug/g","ppm",2015
"3105","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Arachidonic acid",1227.18,"ug/g","ppm",2015
