EPA Region,State,Lake,Site ID,EPA Sample ID,Species ID,Scientific Name,Common Name,Family,Niche,Analyte,CAS Number,Amount,Unit 1,Unit 2,MDL,QL,Lab Qualifier Flag,SCC Code,Comments,Sort Order
5,OH,Lake Erie,GLNS15-1159,775174,775174.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorononanoate (PFNA),375-95-1,0.25,ng/g,ppb,0.12,0.25,J,J,Estimated,6
5,OH,Lake Erie,GLNS15-1159,775174,775174.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorodecanoate (PFDA),335-76-2,1.90,ng/g,ppb,0.16,0.25,,,,7
5,OH,Lake Erie,GLNS15-1159,775174,775174.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,1.89,ng/g,ppb,0.17,0.25,,,,8
5,OH,Lake Erie,GLNS15-1159,775174,775174.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.68,ng/g,ppb,0.09,0.25,,,,9
5,OH,Lake Erie,GLNS15-1159,775174,775174.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,OH,Lake Erie,GLNS15-1159,775174,775174.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
5,OH,Lake Erie,GLNS15-1159,775174,775174.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,23.00,ng/g,ppb,0.52,1.25,,,,12
5,OH,Lake Erie,GLNS15-1159,775174,775174.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,,ng/g,ppb,0.13,0.25,U,,,13
5,OH,Lake Erie,GLNS15-1160,778794,778794.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorobutanoate (PFBA),375-22-4,,ng/g,ppb,0.21,0.25,U,,,1
5,OH,Lake Erie,GLNS15-1160,778794,778794.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,ng/g,ppb,0.24,0.25,U,,,2
5,OH,Lake Erie,GLNS15-1160,778794,778794.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorohexanoate (PFHxA),307-24-4,,ng/g,ppb,0.13,0.25,U,,,3
5,OH,Lake Erie,GLNS15-1160,778794,778794.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,OH,Lake Erie,GLNS15-1160,778794,778794.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctanoate (PFOA),335-67-1,,ng/g,ppb,0.23,0.25,U,,,5
5,OH,Lake Erie,GLNS15-1160,778794,778794.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorononanoate (PFNA),375-95-1,,ng/g,ppb,0.12,0.25,U,,,6
5,OH,Lake Erie,GLNS15-1160,778794,778794.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorodecanoate (PFDA),335-76-2,0.63,ng/g,ppb,0.16,0.25,,,,7
5,OH,Lake Erie,GLNS15-1160,778794,778794.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,0.29,ng/g,ppb,0.17,0.25,,,,8
5,OH,Lake Erie,GLNS15-1160,778794,778794.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.21,ng/g,ppb,0.09,0.25,J,J,Estimated,9
5,OH,Lake Erie,GLNS15-1160,778794,778794.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,OH,Lake Erie,GLNS15-1160,778794,778794.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
5,OH,Lake Erie,GLNS15-1160,778794,778794.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,10.70,ng/g,ppb,0.52,1.25,,,,12
5,OH,Lake Erie,GLNS15-1160,778794,778794.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,,ng/g,ppb,0.13,0.25,U,,,13
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,Perfluorobutanoate (PFBA),375-22-4,,ng/g,ppb,0.21,0.25,U,,,1
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,ng/g,ppb,0.24,0.25,U,,,2
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,Perfluorohexanoate (PFHxA),307-24-4,,ng/g,ppb,0.13,0.25,U,,,3
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,Perfluorooctanoate (PFOA),335-67-1,,ng/g,ppb,0.23,0.25,U,,,5
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,Perfluorononanoate (PFNA),375-95-1,,ng/g,ppb,0.12,0.25,U,,,6
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,Perfluorodecanoate (PFDA),335-76-2,1.62,ng/g,ppb,0.16,0.25,,,,7
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,1.40,ng/g,ppb,0.17,0.25,,,,8
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.73,ng/g,ppb,0.09,0.25,,,,9
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,29.30,ng/g,ppb,0.52,1.25,,,,12
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,,ng/g,ppb,0.13,0.25,U,,,13
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorobutanoate (PFBA),375-22-4,,ng/g,ppb,0.21,0.25,U,,,1
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,ng/g,ppb,0.24,0.25,U,,,2
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorohexanoate (PFHxA),307-24-4,,ng/g,ppb,0.13,0.25,U,,,3
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctanoate (PFOA),335-67-1,,ng/g,ppb,0.23,0.25,U,,,5
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorononanoate (PFNA),375-95-1,,ng/g,ppb,0.12,0.25,U,,,6
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorodecanoate (PFDA),335-76-2,0.70,ng/g,ppb,0.16,0.25,,,,7
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,0.36,ng/g,ppb,0.17,0.25,,,,8
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.10,ng/g,ppb,0.09,0.25,J,J,Estimated,9
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,10.40,ng/g,ppb,0.52,1.25,,,,12
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,,ng/g,ppb,0.13,0.25,U,,,13
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorobutanoate (PFBA),375-22-4,,ng/g,ppb,0.21,0.25,U,,,1
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,ng/g,ppb,0.24,0.25,U,,,2
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorohexanoate (PFHxA),307-24-4,,ng/g,ppb,0.13,0.25,U,,,3
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorooctanoate (PFOA),335-67-1,,ng/g,ppb,0.23,0.25,U,,,5
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorononanoate (PFNA),375-95-1,0.22,ng/g,ppb,0.12,0.25,J,J,Estimated,6
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorodecanoate (PFDA),335-76-2,1.31,ng/g,ppb,0.16,0.25,,,,7
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,1.01,ng/g,ppb,0.17,0.25,,,,8
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.66,ng/g,ppb,0.09,0.25,,,,9
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,11.50,ng/g,ppb,0.52,1.25,,,,12
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,,ng/g,ppb,0.13,0.25,U,,,13
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorobutanoate (PFBA),375-22-4,,ng/g,ppb,0.21,0.25,U,,,1
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,ng/g,ppb,0.24,0.25,U,,,2
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorohexanoate (PFHxA),307-24-4,,ng/g,ppb,0.13,0.25,U,,,3
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctanoate (PFOA),335-67-1,,ng/g,ppb,0.23,0.25,U,,,5
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorononanoate (PFNA),375-95-1,0.23,ng/g,ppb,0.12,0.25,J,J,Estimated,6
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorodecanoate (PFDA),335-76-2,0.98,ng/g,ppb,0.16,0.25,,,,7
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,0.84,ng/g,ppb,0.17,0.25,,,,8
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.26,ng/g,ppb,0.09,0.25,,,,9
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,16.60,ng/g,ppb,0.52,1.25,,,,12
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,,ng/g,ppb,0.13,0.25,U,,,13
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorobutanoate (PFBA),375-22-4,,ng/g,ppb,0.21,0.25,U,,,1
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,ng/g,ppb,0.24,0.25,U,,,2
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorohexanoate (PFHxA),307-24-4,,ng/g,ppb,0.13,0.25,U,,,3
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorooctanoate (PFOA),335-67-1,,ng/g,ppb,0.23,0.25,U,,,5
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorononanoate (PFNA),375-95-1,0.33,ng/g,ppb,0.12,0.25,,,,6
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorodecanoate (PFDA),335-76-2,2.80,ng/g,ppb,0.16,0.25,,,,7
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,3.63,ng/g,ppb,0.17,0.25,,,,8
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorododecanoate (PFDoA),307-55-1,1.01,ng/g,ppb,0.09,0.25,,,,9
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,47.20,ng/g,ppb,0.52,1.25,,,,12
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,,ng/g,ppb,0.13,0.25,U,,,13
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorobutanoate (PFBA),375-22-4,,ng/g,ppb,0.21,0.25,U,,,1
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,ng/g,ppb,0.24,0.25,U,,,2
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorohexanoate (PFHxA),307-24-4,,ng/g,ppb,0.13,0.25,U,,,3
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctanoate (PFOA),335-67-1,,ng/g,ppb,0.23,0.25,U,,,5
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorononanoate (PFNA),375-95-1,,ng/g,ppb,0.12,0.25,U,,,6
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorodecanoate (PFDA),335-76-2,0.85,ng/g,ppb,0.16,0.25,,,,7
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,0.36,ng/g,ppb,0.17,0.25,,,,8
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorododecanoate (PFDoA),307-55-1,,ng/g,ppb,0.09,0.25,U,,,9
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,15.60,ng/g,ppb,0.52,1.25,,,,12
5,OH,Lake Erie,GLNS15-2144,778094,778094.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,,ng/g,ppb,0.13,0.25,U,,,13
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorobutanoate (PFBA),375-22-4,,ng/g,ppb,0.21,0.25,U,,,1
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,ng/g,ppb,0.24,0.25,U,,,2
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorohexanoate (PFHxA),307-24-4,,ng/g,ppb,0.13,0.25,U,,,3
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctanoate (PFOA),335-67-1,,ng/g,ppb,0.23,0.25,U,,,5
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorononanoate (PFNA),375-95-1,0.13,ng/g,ppb,0.12,0.25,J,J,Estimated,6
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorodecanoate (PFDA),335-76-2,0.46,ng/g,ppb,0.16,0.25,,,,7
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,0.27,ng/g,ppb,0.17,0.25,,,,8
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorododecanoate (PFDoA),307-55-1,,ng/g,ppb,0.09,0.25,U,,,9
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,8.44,ng/g,ppb,0.52,1.25,,,,12
5,OH,Lake Erie,GLNS15-2147,778074,778074.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,,ng/g,ppb,0.13,0.25,U,,,13
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorobutanoate (PFBA),375-22-4,,ng/g,ppb,0.21,0.25,U,,,1
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,ng/g,ppb,0.24,0.25,U,,,2
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorohexanoate (PFHxA),307-24-4,,ng/g,ppb,0.13,0.25,U,,,3
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctanoate (PFOA),335-67-1,,ng/g,ppb,0.23,0.25,U,,,5
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorononanoate (PFNA),375-95-1,0.48,ng/g,ppb,0.12,0.25,,,,6
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorodecanoate (PFDA),335-76-2,1.07,ng/g,ppb,0.16,0.25,,,,7
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,0.39,ng/g,ppb,0.17,0.25,,,,8
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.51,ng/g,ppb,0.09,0.25,,LLBL,Low Labeled Compound Recovery,9
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,18.00,ng/g,ppb,0.52,1.25,,,,12
5,OH,Lake Erie,GLNS15-2149,778854,778854.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,0.13,ng/g,ppb,0.13,0.25,J,J,Estimated,13
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorobutanoate (PFBA),375-22-4,,ng/g,ppb,0.21,0.25,U,,,1
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,ng/g,ppb,0.24,0.25,U,,,2
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorohexanoate (PFHxA),307-24-4,,ng/g,ppb,0.13,0.25,U,,,3
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorooctanoate (PFOA),335-67-1,,ng/g,ppb,0.23,0.25,U,,,5
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorononanoate (PFNA),375-95-1,0.35,ng/g,ppb,0.12,0.25,,,,6
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorodecanoate (PFDA),335-76-2,1.82,ng/g,ppb,0.16,0.25,,,,7
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,1.55,ng/g,ppb,0.17,0.25,,,,8
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.65,ng/g,ppb,0.09,0.25,,,,9
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,OH,Lake Erie,GLNS15-2150,775094,775094.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
